Date,Load forecast,Generation forecast,Price
2017-05-08 13:00:00+01:00,45700.0,60168.0,32.06
2017-05-08 14:00:00+01:00,42800.0,58856.0,31.44
2017-05-08 15:00:00+01:00,41250.0,57633.0,31.05
2017-05-08 16:00:00+01:00,40450.0,56990.0,32.41
2017-05-08 17:00:00+01:00,42150.0,57882.0,34.0
2017-05-08 18:00:00+01:00,45000.0,58273.0,38.8
2017-05-08 19:00:00+01:00,45800.0,57885.0,37.62
2017-05-08 20:00:00+01:00,46900.0,57915.0,37.99
2017-05-08 21:00:00+01:00,47100.0,59281.0,35.07
2017-05-08 22:00:00+01:00,50200.0,58788.0,32.44
2017-05-08 23:00:00+01:00,48700.0,57662.0,30.81
2017-05-09 00:00:00+01:00,45700.0,55825.0,30.65
2017-05-09 01:00:00+01:00,44650.0,54380.0,29.5
2017-05-09 02:00:00+01:00,41800.0,53558.0,28.94
2017-05-09 03:00:00+01:00,40600.0,53649.0,29.9
2017-05-09 04:00:00+01:00,42700.0,55872.0,32.07
2017-05-09 05:00:00+01:00,47200.0,59829.0,42.83
2017-05-09 06:00:00+01:00,52950.0,64514.0,50.45
2017-05-09 07:00:00+01:00,56350.0,65630.0,54.99
2017-05-09 08:00:00+01:00,57750.0,67073.0,48.65
2017-05-09 09:00:00+01:00,57600.0,67610.0,44.75
2017-05-09 10:00:00+01:00,57200.0,67695.0,43.83
2017-05-09 11:00:00+01:00,57250.0,66769.0,40.63
2017-05-09 12:00:00+01:00,57150.0,65933.0,38.0
2017-05-09 13:00:00+01:00,55750.0,65340.0,35.57
2017-05-09 14:00:00+01:00,53400.0,63816.0,36.2
2017-05-09 15:00:00+01:00,51750.0,62786.0,34.44
2017-05-09 16:00:00+01:00,50300.0,62528.0,39.64
2017-05-09 17:00:00+01:00,50750.0,62938.0,44.9
2017-05-09 18:00:00+01:00,52600.0,63307.0,47.45
2017-05-09 19:00:00+01:00,51050.0,62560.0,49.12
2017-05-09 20:00:00+01:00,50300.0,62332.0,46.93
2017-05-09 21:00:00+01:00,50850.0,63407.0,43.05
2017-05-09 22:00:00+01:00,53550.0,63273.0,36.68
2017-05-09 23:00:00+01:00,50900.0,60607.0,33.26
2017-05-10 00:00:00+01:00,47550.0,58501.0,33.54
2017-05-10 01:00:00+01:00,46500.0,56777.0,32.85
2017-05-10 02:00:00+01:00,43450.0,55206.0,30.72
2017-05-10 03:00:00+01:00,42400.0,55185.0,31.03
2017-05-10 04:00:00+01:00,43850.0,57451.0,34.51
2017-05-10 05:00:00+01:00,46850.0,60739.0,42.04
2017-05-10 06:00:00+01:00,51550.0,64321.0,49.98
2017-05-10 07:00:00+01:00,55350.0,65480.0,53.69
2017-05-10 08:00:00+01:00,56900.0,66542.0,47.98
2017-05-10 09:00:00+01:00,56700.0,66196.0,44.36
2017-05-10 10:00:00+01:00,56100.0,65847.0,41.05
2017-05-10 11:00:00+01:00,55900.0,64898.0,37.53
2017-05-10 12:00:00+01:00,55600.0,64539.0,37.02
2017-05-10 13:00:00+01:00,54700.0,63526.0,34.91
2017-05-10 14:00:00+01:00,52450.0,62799.0,34.12
2017-05-10 15:00:00+01:00,50500.0,61872.0,35.01
2017-05-10 16:00:00+01:00,48950.0,62117.0,41.08
2017-05-10 17:00:00+01:00,49450.0,62552.0,44.01
2017-05-10 18:00:00+01:00,51300.0,64073.0,48.04
2017-05-10 19:00:00+01:00,49100.0,63639.0,47.35
2017-05-10 20:00:00+01:00,47900.0,62377.0,48.04
2017-05-10 21:00:00+01:00,48350.0,62563.0,42.94
2017-05-10 22:00:00+01:00,51900.0,61971.0,36.72
2017-05-10 23:00:00+01:00,48950.0,58822.0,31.16
2017-05-11 00:00:00+01:00,45400.0,56528.0,30.41
2017-05-11 01:00:00+01:00,43850.0,55716.0,29.5
2017-05-11 02:00:00+01:00,40800.0,54491.0,29.17
2017-05-11 03:00:00+01:00,39600.0,53983.0,29.59
2017-05-11 04:00:00+01:00,41200.0,56101.0,30.89
2017-05-11 05:00:00+01:00,44700.0,60013.0,34.91
2017-05-11 06:00:00+01:00,49800.0,63220.0,43.1
2017-05-11 07:00:00+01:00,52650.0,64748.0,44.49
2017-05-11 08:00:00+01:00,54000.0,64780.0,46.32
2017-05-11 09:00:00+01:00,54350.0,65093.0,44.68
2017-05-11 10:00:00+01:00,54700.0,64595.0,43.07
2017-05-11 11:00:00+01:00,55150.0,64476.0,39.43
2017-05-11 12:00:00+01:00,55300.0,63624.0,36.4
2017-05-11 13:00:00+01:00,54050.0,62638.0,34.93
2017-05-11 14:00:00+01:00,52950.0,62072.0,33.82
2017-05-11 15:00:00+01:00,51500.0,61479.0,33.4
2017-05-11 16:00:00+01:00,50000.0,62015.0,37.45
2017-05-11 17:00:00+01:00,50600.0,62962.0,38.95
2017-05-11 18:00:00+01:00,51950.0,63023.0,40.69
2017-05-11 19:00:00+01:00,49400.0,62073.0,36.4
2017-05-11 20:00:00+01:00,48250.0,60558.0,35.29
2017-05-11 21:00:00+01:00,49000.0,60844.0,42.07
2017-05-11 22:00:00+01:00,51500.0,60134.0,38.51
2017-05-11 23:00:00+01:00,48900.0,56556.0,38.24
2017-05-12 00:00:00+01:00,45350.0,53907.0,29.43
2017-05-12 01:00:00+01:00,44050.0,52165.0,27.49
2017-05-12 02:00:00+01:00,41250.0,51089.0,27.41
2017-05-12 03:00:00+01:00,39750.0,52037.0,27.08
2017-05-12 04:00:00+01:00,41300.0,53183.0,29.0
2017-05-12 05:00:00+01:00,44800.0,56359.0,34.37
2017-05-12 06:00:00+01:00,49550.0,60690.0,42.14
2017-05-12 07:00:00+01:00,52600.0,63426.0,48.18
2017-05-12 08:00:00+01:00,53900.0,64399.0,46.81
2017-05-12 09:00:00+01:00,54450.0,63805.0,44.35
2017-05-12 10:00:00+01:00,54950.0,64073.0,43.16
2017-05-12 11:00:00+01:00,55350.0,63771.0,38.3
2017-05-12 12:00:00+01:00,55300.0,62999.0,37.46
2017-05-12 13:00:00+01:00,54000.0,61421.0,33.43
2017-05-12 14:00:00+01:00,52350.0,60265.0,32.16
2017-05-12 15:00:00+01:00,50450.0,59558.0,31.43
2017-05-12 16:00:00+01:00,49500.0,59381.0,36.46
2017-05-12 17:00:00+01:00,49750.0,60311.0,40.65
2017-05-12 18:00:00+01:00,50050.0,60300.0,42.0
2017-05-12 19:00:00+01:00,47900.0,59069.0,42.62
2017-05-12 20:00:00+01:00,47400.0,58520.0,42.93
2017-05-12 21:00:00+01:00,48150.0,59010.0,42.93
2017-05-12 22:00:00+01:00,51200.0,58371.0,36.59
2017-05-12 23:00:00+01:00,48500.0,54985.0,39.0
2017-05-13 00:00:00+01:00,44650.0,52328.0,31.09
2017-05-13 01:00:00+01:00,42550.0,49630.0,29.05
2017-05-13 02:00:00+01:00,39150.0,48577.0,28.52
2017-05-13 03:00:00+01:00,37700.0,48420.0,28.12
2017-05-13 04:00:00+01:00,37500.0,48538.0,28.73
2017-05-13 05:00:00+01:00,38100.0,49498.0,29.05
2017-05-13 06:00:00+01:00,39550.0,50685.0,30.91
2017-05-13 07:00:00+01:00,42200.0,52493.0,35.02
2017-05-13 08:00:00+01:00,45100.0,54265.0,35.45
2017-05-13 09:00:00+01:00,46700.0,55207.0,32.0
2017-05-13 10:00:00+01:00,46950.0,55814.0,31.04
2017-05-13 11:00:00+01:00,47700.0,55786.0,30.5
2017-05-13 12:00:00+01:00,47800.0,55808.0,28.75
2017-05-13 13:00:00+01:00,45400.0,55000.0,27.23
2017-05-13 14:00:00+01:00,43450.0,54159.0,27.22
2017-05-13 15:00:00+01:00,41900.0,53380.0,27.44
2017-05-13 16:00:00+01:00,41100.0,53703.0,29.9
2017-05-13 17:00:00+01:00,42400.0,54674.0,34.79
2017-05-13 18:00:00+01:00,44050.0,55262.0,40.0
2017-05-13 19:00:00+01:00,43250.0,55021.0,41.91
2017-05-13 20:00:00+01:00,42650.0,54804.0,41.88
2017-05-13 21:00:00+01:00,44350.0,55699.0,40.0
2017-05-13 22:00:00+01:00,48350.0,55895.0,31.16
2017-05-13 23:00:00+01:00,45500.0,52384.0,27.96
2017-05-14 00:00:00+01:00,41800.0,49898.0,27.26
2017-05-14 01:00:00+01:00,39900.0,48879.0,25.77
2017-05-14 02:00:00+01:00,36700.0,47685.0,25.63
2017-05-14 03:00:00+01:00,34950.0,47227.0,25.2
2017-05-14 04:00:00+01:00,34500.0,46970.0,25.0
2017-05-14 05:00:00+01:00,34250.0,46701.0,25.56
2017-05-14 06:00:00+01:00,35000.0,47255.0,25.15
2017-05-14 07:00:00+01:00,36900.0,48229.0,25.24
2017-05-14 08:00:00+01:00,39500.0,50298.0,26.04
2017-05-14 09:00:00+01:00,41450.0,51387.0,25.04
2017-05-14 10:00:00+01:00,42650.0,52302.0,26.76
2017-05-14 11:00:00+01:00,44450.0,52948.0,27.37
2017-05-14 12:00:00+01:00,44600.0,52657.0,25.28
2017-05-14 13:00:00+01:00,41750.0,51746.0,21.06
2017-05-14 14:00:00+01:00,39500.0,51019.0,18.47
2017-05-14 15:00:00+01:00,38300.0,50496.0,21.42
2017-05-14 16:00:00+01:00,37900.0,50121.0,27.4
2017-05-14 17:00:00+01:00,39450.0,51303.0,32.07
2017-05-14 18:00:00+01:00,42150.0,52574.0,35.96
2017-05-14 19:00:00+01:00,42150.0,53068.0,39.55
2017-05-14 20:00:00+01:00,42600.0,52995.0,40.99
2017-05-14 21:00:00+01:00,43850.0,54367.0,42.35
2017-05-14 22:00:00+01:00,47350.0,54965.0,40.95
2017-05-14 23:00:00+01:00,44700.0,50593.0,30.32
2017-05-15 00:00:00+01:00,41350.0,49204.0,27.43
2017-05-15 01:00:00+01:00,40400.0,49234.0,27.18
2017-05-15 02:00:00+01:00,37600.0,49603.0,26.7
2017-05-15 03:00:00+01:00,36500.0,50398.0,27.16
2017-05-15 04:00:00+01:00,38400.0,52936.0,29.77
2017-05-15 05:00:00+01:00,41850.0,59703.0,35.38
2017-05-15 06:00:00+01:00,47400.0,63423.0,44.0
2017-05-15 07:00:00+01:00,50850.0,64610.0,46.1
2017-05-15 08:00:00+01:00,52700.0,64828.0,43.95
2017-05-15 09:00:00+01:00,53000.0,65142.0,41.94
2017-05-15 10:00:00+01:00,53550.0,64824.0,40.07
2017-05-15 11:00:00+01:00,54200.0,64067.0,35.66
2017-05-15 12:00:00+01:00,54550.0,63905.0,35.04
2017-05-15 13:00:00+01:00,53400.0,63235.0,33.48
2017-05-15 14:00:00+01:00,51550.0,62277.0,32.98
2017-05-15 15:00:00+01:00,50100.0,62165.0,33.14
2017-05-15 16:00:00+01:00,48850.0,62756.0,37.74
2017-05-15 17:00:00+01:00,49100.0,63657.0,42.82
2017-05-15 18:00:00+01:00,50500.0,63341.0,45.73
2017-05-15 19:00:00+01:00,48500.0,62827.0,44.2
2017-05-15 20:00:00+01:00,47100.0,62204.0,42.29
2017-05-15 21:00:00+01:00,47850.0,61600.0,40.22
2017-05-15 22:00:00+01:00,50400.0,59997.0,31.08
2017-05-15 23:00:00+01:00,47350.0,56113.0,29.5
2017-05-16 00:00:00+01:00,43300.0,53637.0,28.01
2017-05-16 01:00:00+01:00,42150.0,53014.0,26.7
2017-05-16 02:00:00+01:00,39000.0,52538.0,26.53
2017-05-16 03:00:00+01:00,37450.0,51988.0,26.38
2017-05-16 04:00:00+01:00,38450.0,53557.0,27.93
2017-05-16 05:00:00+01:00,41800.0,56950.0,31.81
2017-05-16 06:00:00+01:00,47250.0,61316.0,39.96
2017-05-16 07:00:00+01:00,50350.0,63005.0,41.35
2017-05-16 08:00:00+01:00,51800.0,63928.0,38.42
2017-05-16 09:00:00+01:00,51900.0,64022.0,36.48
2017-05-16 10:00:00+01:00,52600.0,64258.0,36.71
2017-05-16 11:00:00+01:00,53350.0,63656.0,33.04
2017-05-16 12:00:00+01:00,53600.0,63395.0,31.98
2017-05-16 13:00:00+01:00,52550.0,62807.0,32.59
2017-05-16 14:00:00+01:00,51300.0,62030.0,32.33
2017-05-16 15:00:00+01:00,49900.0,61487.0,34.52
2017-05-16 16:00:00+01:00,48700.0,62011.0,37.04
2017-05-16 17:00:00+01:00,49200.0,62750.0,41.0
2017-05-16 18:00:00+01:00,50550.0,62150.0,42.94
2017-05-16 19:00:00+01:00,48600.0,60909.0,42.77
2017-05-16 20:00:00+01:00,47300.0,59987.0,41.5
2017-05-16 21:00:00+01:00,48100.0,59932.0,37.01
2017-05-16 22:00:00+01:00,50650.0,58547.0,32.27
2017-05-16 23:00:00+01:00,47150.0,55310.0,29.66
2017-05-17 00:00:00+01:00,43700.0,52844.0,27.7
2017-05-17 01:00:00+01:00,42050.0,52231.0,27.17
2017-05-17 02:00:00+01:00,38950.0,52000.0,26.45
2017-05-17 03:00:00+01:00,37300.0,51747.0,26.49
2017-05-17 04:00:00+01:00,38400.0,52920.0,27.58
2017-05-17 05:00:00+01:00,41350.0,56974.0,36.19
2017-05-17 06:00:00+01:00,46300.0,61133.0,41.0
2017-05-17 07:00:00+01:00,49750.0,62969.0,41.0
2017-05-17 08:00:00+01:00,51850.0,63952.0,39.88
2017-05-17 09:00:00+01:00,52550.0,64546.0,35.85
2017-05-17 10:00:00+01:00,53350.0,64682.0,34.39
2017-05-17 11:00:00+01:00,54050.0,64773.0,33.31
2017-05-17 12:00:00+01:00,54300.0,64550.0,33.1
2017-05-17 13:00:00+01:00,53200.0,64086.0,31.42
2017-05-17 14:00:00+01:00,51650.0,63243.0,30.67
2017-05-17 15:00:00+01:00,50250.0,62195.0,31.05
2017-05-17 16:00:00+01:00,49150.0,62108.0,34.77
2017-05-17 17:00:00+01:00,49950.0,62297.0,38.34
2017-05-17 18:00:00+01:00,51500.0,61862.0,40.98
2017-05-17 19:00:00+01:00,49300.0,59949.0,37.9
2017-05-17 20:00:00+01:00,47400.0,59053.0,34.02
2017-05-17 21:00:00+01:00,47550.0,58278.0,31.01
2017-05-17 22:00:00+01:00,51000.0,57420.0,27.63
2017-05-17 23:00:00+01:00,46750.0,52932.0,26.41
2017-05-18 00:00:00+01:00,43050.0,50653.0,24.85
2017-05-18 01:00:00+01:00,41400.0,49734.0,22.93
2017-05-18 02:00:00+01:00,38200.0,49560.0,20.83
2017-05-18 03:00:00+01:00,36750.0,50606.0,22.65
2017-05-18 04:00:00+01:00,38050.0,51233.0,26.06
2017-05-18 05:00:00+01:00,41000.0,55448.0,32.68
2017-05-18 06:00:00+01:00,46500.0,59023.0,40.4
2017-05-18 07:00:00+01:00,49900.0,61654.0,42.98
2017-05-18 08:00:00+01:00,51800.0,62884.0,41.96
2017-05-18 09:00:00+01:00,52500.0,63321.0,42.93
2017-05-18 10:00:00+01:00,52900.0,63804.0,41.49
2017-05-18 11:00:00+01:00,53450.0,63904.0,37.12
2017-05-18 12:00:00+01:00,53450.0,64240.0,36.25
2017-05-18 13:00:00+01:00,52500.0,63966.0,34.91
2017-05-18 14:00:00+01:00,50950.0,63032.0,33.68
2017-05-18 15:00:00+01:00,49600.0,61883.0,31.59
2017-05-18 16:00:00+01:00,48350.0,63193.0,36.09
2017-05-18 17:00:00+01:00,49150.0,63877.0,37.43
2017-05-18 18:00:00+01:00,50450.0,63576.0,37.87
2017-05-18 19:00:00+01:00,47950.0,63463.0,38.69
2017-05-18 20:00:00+01:00,46400.0,62969.0,36.01
2017-05-18 21:00:00+01:00,47250.0,62558.0,37.86
2017-05-18 22:00:00+01:00,50350.0,61199.0,33.14
2017-05-18 23:00:00+01:00,46900.0,56950.0,30.0
2017-05-19 00:00:00+01:00,43150.0,53678.0,28.6
2017-05-19 01:00:00+01:00,41550.0,53395.0,26.67
2017-05-19 02:00:00+01:00,38750.0,53218.0,26.31
2017-05-19 03:00:00+01:00,37500.0,53987.0,25.97
2017-05-19 04:00:00+01:00,38750.0,54985.0,27.6
2017-05-19 05:00:00+01:00,41700.0,59229.0,30.9
2017-05-19 06:00:00+01:00,47400.0,63091.0,39.91
2017-05-19 07:00:00+01:00,51400.0,65040.0,41.55
2017-05-19 08:00:00+01:00,53750.0,65596.0,39.9
2017-05-19 09:00:00+01:00,54350.0,66266.0,38.95
2017-05-19 10:00:00+01:00,54550.0,66225.0,39.8
2017-05-19 11:00:00+01:00,54500.0,65530.0,37.72
2017-05-19 12:00:00+01:00,54200.0,64800.0,36.38
2017-05-19 13:00:00+01:00,52850.0,63843.0,35.05
2017-05-19 14:00:00+01:00,50900.0,62836.0,34.59
2017-05-19 15:00:00+01:00,49200.0,62940.0,31.06
2017-05-19 16:00:00+01:00,47600.0,61515.0,36.01
2017-05-19 17:00:00+01:00,48200.0,61429.0,38.5
2017-05-19 18:00:00+01:00,49200.0,60708.0,38.97
2017-05-19 19:00:00+01:00,47150.0,58510.0,36.04
2017-05-19 20:00:00+01:00,45450.0,57194.0,37.0
2017-05-19 21:00:00+01:00,47150.0,57513.0,36.98
2017-05-19 22:00:00+01:00,50300.0,57384.0,34.2
2017-05-19 23:00:00+01:00,47100.0,54585.0,25.25
2017-05-20 00:00:00+01:00,43450.0,50415.0,27.26
2017-05-20 01:00:00+01:00,41850.0,48760.0,25.74
2017-05-20 02:00:00+01:00,38850.0,46470.0,26.71
2017-05-20 03:00:00+01:00,37100.0,45884.0,25.93
2017-05-20 04:00:00+01:00,36900.0,46023.0,24.08
2017-05-20 05:00:00+01:00,37350.0,46736.0,26.5
2017-05-20 06:00:00+01:00,38850.0,48887.0,26.06
2017-05-20 07:00:00+01:00,41800.0,51377.0,27.87
2017-05-20 08:00:00+01:00,44850.0,53812.0,27.62
2017-05-20 09:00:00+01:00,46250.0,54920.0,25.66
2017-05-20 10:00:00+01:00,46450.0,55098.0,25.73
2017-05-20 11:00:00+01:00,47800.0,55288.0,25.66
2017-05-20 12:00:00+01:00,48150.0,54564.0,24.56
2017-05-20 13:00:00+01:00,45500.0,53908.0,22.78
2017-05-20 14:00:00+01:00,43350.0,53141.0,22.94
2017-05-20 15:00:00+01:00,41600.0,52651.0,24.28
2017-05-20 16:00:00+01:00,40650.0,52631.0,26.23
2017-05-20 17:00:00+01:00,41900.0,54400.0,29.0
2017-05-20 18:00:00+01:00,43150.0,54892.0,33.34
2017-05-20 19:00:00+01:00,42050.0,54175.0,33.5
2017-05-20 20:00:00+01:00,41300.0,53643.0,35.56
2017-05-20 21:00:00+01:00,43100.0,54051.0,38.77
2017-05-20 22:00:00+01:00,46900.0,53626.0,33.88
2017-05-20 23:00:00+01:00,44400.0,50160.0,30.83
2017-05-21 00:00:00+01:00,41050.0,47923.0,25.51
2017-05-21 01:00:00+01:00,39300.0,46499.0,18.67
2017-05-21 02:00:00+01:00,36200.0,45040.0,16.43
2017-05-21 03:00:00+01:00,34600.0,43883.0,16.08
2017-05-21 04:00:00+01:00,34250.0,43123.0,16.0
2017-05-21 05:00:00+01:00,33600.0,43437.0,16.11
2017-05-21 06:00:00+01:00,34500.0,44364.0,16.52
2017-05-21 07:00:00+01:00,36400.0,45833.0,17.23
2017-05-21 08:00:00+01:00,38950.0,46892.0,16.96
2017-05-21 09:00:00+01:00,40850.0,48226.0,16.31
2017-05-21 10:00:00+01:00,41950.0,49516.0,19.84
2017-05-21 11:00:00+01:00,43600.0,49860.0,20.31
2017-05-21 12:00:00+01:00,43500.0,48998.0,16.97
2017-05-21 13:00:00+01:00,41050.0,48244.0,10.45
2017-05-21 14:00:00+01:00,39000.0,47802.0,11.93
2017-05-21 15:00:00+01:00,37400.0,47779.0,13.33
2017-05-21 16:00:00+01:00,36600.0,47973.0,15.26
2017-05-21 17:00:00+01:00,38150.0,51227.0,27.41
2017-05-21 18:00:00+01:00,40650.0,52519.0,32.94
2017-05-21 19:00:00+01:00,40550.0,53233.0,36.9
2017-05-21 20:00:00+01:00,40600.0,53279.0,36.4
2017-05-21 21:00:00+01:00,42150.0,54441.0,37.56
2017-05-21 22:00:00+01:00,45800.0,54205.0,35.84
2017-05-21 23:00:00+01:00,43350.0,50185.0,29.84
2017-05-22 00:00:00+01:00,40050.0,48728.0,28.01
2017-05-22 01:00:00+01:00,38800.0,47997.0,26.9
2017-05-22 02:00:00+01:00,36000.0,47484.0,26.01
2017-05-22 03:00:00+01:00,34900.0,47685.0,26.86
2017-05-22 04:00:00+01:00,36650.0,49048.0,27.38
2017-05-22 05:00:00+01:00,40000.0,54534.0,35.49
2017-05-22 06:00:00+01:00,45350.0,58949.0,40.0
2017-05-22 07:00:00+01:00,48900.0,59895.0,42.2
2017-05-22 08:00:00+01:00,50750.0,59772.0,38.82
2017-05-22 09:00:00+01:00,51500.0,59897.0,37.02
2017-05-22 10:00:00+01:00,52250.0,59886.0,36.99
2017-05-22 11:00:00+01:00,53050.0,59318.0,36.96
2017-05-22 12:00:00+01:00,53300.0,59271.0,37.91
2017-05-22 13:00:00+01:00,52450.0,59526.0,36.93
2017-05-22 14:00:00+01:00,50750.0,59107.0,36.94
2017-05-22 15:00:00+01:00,49450.0,58513.0,36.2
2017-05-22 16:00:00+01:00,48450.0,58281.0,38.71
2017-05-22 17:00:00+01:00,48900.0,58934.0,43.65
2017-05-22 18:00:00+01:00,50100.0,59015.0,44.36
2017-05-22 19:00:00+01:00,47950.0,57746.0,41.95
2017-05-22 20:00:00+01:00,45900.0,56493.0,41.21
2017-05-22 21:00:00+01:00,46800.0,57160.0,40.84
2017-05-22 22:00:00+01:00,50050.0,56401.0,34.07
2017-05-22 23:00:00+01:00,46700.0,52555.0,32.24
2017-05-23 00:00:00+01:00,42900.0,50076.0,32.17
2017-05-23 01:00:00+01:00,41550.0,49128.0,29.72
2017-05-23 02:00:00+01:00,38650.0,48687.0,28.05
2017-05-23 03:00:00+01:00,37200.0,48862.0,28.04
2017-05-23 04:00:00+01:00,38350.0,49945.0,29.71
2017-05-23 05:00:00+01:00,41000.0,53385.0,36.99
2017-05-23 06:00:00+01:00,46150.0,57408.0,41.78
2017-05-23 07:00:00+01:00,49450.0,58957.0,41.4
2017-05-23 08:00:00+01:00,51200.0,59665.0,41.89
2017-05-23 09:00:00+01:00,51800.0,60518.0,38.05
2017-05-23 10:00:00+01:00,52650.0,60981.0,36.94
2017-05-23 11:00:00+01:00,53250.0,61107.0,33.97
2017-05-23 12:00:00+01:00,53200.0,59194.0,30.5
2017-05-23 13:00:00+01:00,52450.0,58359.0,31.01
2017-05-23 14:00:00+01:00,51050.0,57370.0,29.1
2017-05-23 15:00:00+01:00,49800.0,56812.0,29.06
2017-05-23 16:00:00+01:00,48550.0,56964.0,31.84
2017-05-23 17:00:00+01:00,48950.0,57911.0,33.75
2017-05-23 18:00:00+01:00,49800.0,57439.0,37.11
2017-05-23 19:00:00+01:00,47700.0,56200.0,35.64
2017-05-23 20:00:00+01:00,45700.0,55699.0,35.0
2017-05-23 21:00:00+01:00,46800.0,56106.0,33.7
2017-05-23 22:00:00+01:00,50050.0,54593.0,30.44
2017-05-23 23:00:00+01:00,46400.0,51322.0,27.15
2017-05-24 00:00:00+01:00,42150.0,48866.0,24.45
2017-05-24 01:00:00+01:00,40900.0,47793.0,20.87
2017-05-24 02:00:00+01:00,38050.0,47365.0,20.87
2017-05-24 03:00:00+01:00,36650.0,47325.0,22.01
2017-05-24 04:00:00+01:00,37850.0,48283.0,26.03
2017-05-24 05:00:00+01:00,40750.0,51391.0,30.1
2017-05-24 06:00:00+01:00,45850.0,55319.0,36.93
2017-05-24 07:00:00+01:00,49600.0,57998.0,37.55
2017-05-24 08:00:00+01:00,51050.0,59286.0,34.97
2017-05-24 09:00:00+01:00,52000.0,60106.0,31.98
2017-05-24 10:00:00+01:00,52800.0,60242.0,32.35
2017-05-24 11:00:00+01:00,53550.0,59854.0,31.26
2017-05-24 12:00:00+01:00,53700.0,59451.0,32.49
2017-05-24 13:00:00+01:00,52650.0,58514.0,31.01
2017-05-24 14:00:00+01:00,51200.0,56290.0,33.19
2017-05-24 15:00:00+01:00,49650.0,55981.0,32.13
2017-05-24 16:00:00+01:00,48250.0,56564.0,36.91
2017-05-24 17:00:00+01:00,48550.0,56802.0,39.92
2017-05-24 18:00:00+01:00,49150.0,57078.0,40.57
2017-05-24 19:00:00+01:00,46850.0,56027.0,40.84
2017-05-24 20:00:00+01:00,45200.0,55391.0,40.06
2017-05-24 21:00:00+01:00,46200.0,56856.0,40.98
2017-05-24 22:00:00+01:00,49900.0,56276.0,36.91
2017-05-24 23:00:00+01:00,45800.0,51625.0,33.41
2017-05-25 00:00:00+01:00,41700.0,49027.0,31.98
2017-05-25 01:00:00+01:00,40100.0,47750.0,28.07
2017-05-25 02:00:00+01:00,36800.0,46866.0,28.0
2017-05-25 03:00:00+01:00,34750.0,46311.0,27.97
2017-05-25 04:00:00+01:00,34150.0,46066.0,26.97
2017-05-25 05:00:00+01:00,34000.0,45980.0,24.71
2017-05-25 06:00:00+01:00,35700.0,46527.0,25.23
2017-05-25 07:00:00+01:00,38050.0,48076.0,26.51
2017-05-25 08:00:00+01:00,40500.0,50024.0,25.86
2017-05-25 09:00:00+01:00,42150.0,52011.0,25.59
2017-05-25 10:00:00+01:00,43150.0,52985.0,26.76
2017-05-25 11:00:00+01:00,45050.0,53783.0,26.42
2017-05-25 12:00:00+01:00,45700.0,53588.0,24.75
2017-05-25 13:00:00+01:00,43550.0,52591.0,22.58
2017-05-25 14:00:00+01:00,41750.0,51715.0,22.18
2017-05-25 15:00:00+01:00,40400.0,51204.0,21.55
2017-05-25 16:00:00+01:00,39800.0,50488.0,27.08
2017-05-25 17:00:00+01:00,40900.0,50495.0,29.9
2017-05-25 18:00:00+01:00,42550.0,52081.0,33.92
2017-05-25 19:00:00+01:00,42150.0,51984.0,36.7
2017-05-25 20:00:00+01:00,41600.0,51729.0,36.69
2017-05-25 21:00:00+01:00,42850.0,53070.0,36.98
2017-05-25 22:00:00+01:00,46700.0,53076.0,32.96
2017-05-25 23:00:00+01:00,44250.0,49952.0,28.38
2017-05-26 00:00:00+01:00,40800.0,47617.0,25.71
2017-05-26 01:00:00+01:00,39550.0,46826.0,24.65
2017-05-26 02:00:00+01:00,36350.0,46540.0,23.96
2017-05-26 03:00:00+01:00,34800.0,45978.0,24.33
2017-05-26 04:00:00+01:00,35350.0,46188.0,26.39
2017-05-26 05:00:00+01:00,36800.0,49614.0,33.94
2017-05-26 06:00:00+01:00,39950.0,52299.0,37.93
2017-05-26 07:00:00+01:00,43300.0,54566.0,38.3
2017-05-26 08:00:00+01:00,46000.0,56485.0,36.48
2017-05-26 09:00:00+01:00,47350.0,57649.0,34.01
2017-05-26 10:00:00+01:00,47700.0,58062.0,33.08
2017-05-26 11:00:00+01:00,48900.0,57371.0,30.86
2017-05-26 12:00:00+01:00,49400.0,57382.0,28.53
2017-05-26 13:00:00+01:00,48000.0,56753.0,27.4
2017-05-26 14:00:00+01:00,46550.0,56183.0,27.53
2017-05-26 15:00:00+01:00,45250.0,55437.0,28.75
2017-05-26 16:00:00+01:00,44700.0,55953.0,34.64
2017-05-26 17:00:00+01:00,45450.0,56536.0,38.85
2017-05-26 18:00:00+01:00,46200.0,55776.0,41.97
2017-05-26 19:00:00+01:00,44650.0,54693.0,38.72
2017-05-26 20:00:00+01:00,43350.0,54502.0,38.47
2017-05-26 21:00:00+01:00,44950.0,55547.0,39.96
2017-05-26 22:00:00+01:00,48150.0,54413.0,35.2
2017-05-26 23:00:00+01:00,43800.0,49941.0,35.91
2017-05-27 00:00:00+01:00,40600.0,48039.0,31.03
2017-05-27 01:00:00+01:00,39250.0,46625.0,27.6
2017-05-27 02:00:00+01:00,36100.0,45171.0,26.0
2017-05-27 03:00:00+01:00,34450.0,44415.0,24.58
2017-05-27 04:00:00+01:00,34150.0,44033.0,24.4
2017-05-27 05:00:00+01:00,33950.0,43829.0,26.1
2017-05-27 06:00:00+01:00,35100.0,44693.0,29.14
2017-05-27 07:00:00+01:00,38000.0,46252.0,30.13
