Date,Load forecast,Generation forecast,Price,Prévision J-1 Solaire,Prévision J-1 Eolien
2017-01-01 00:00:00,73650.0,69539.0,58.23,0.0,0.0
2017-01-01 01:00:00,72350.0,67376.0,51.95,0.0,0.0
2017-01-01 02:00:00,68750.0,65412.0,47.27,0.0,0.0
2017-01-01 03:00:00,65900.0,64557.0,45.49,0.0,0.0
2017-01-01 04:00:00,65000.0,64552.0,44.5,0.0,0.0
2017-01-01 05:00:00,65250.0,64695.0,44.5,0.0,0.0
2017-01-01 06:00:00,65550.0,64956.0,44.72,0.0,0.0
2017-01-01 07:00:00,66100.0,64938.0,44.22,0.0,0.0
2017-01-01 08:00:00,66750.0,65526.0,42.06,136.31,136.31
2017-01-01 09:00:00,68800.0,66426.0,45.7,823.63,823.63
2017-01-01 10:00:00,70050.0,67533.0,47.91,1618.65,1618.65
2017-01-01 11:00:00,71050.0,68066.0,49.57,2146.95,2146.95
2017-01-01 12:00:00,71100.0,68120.0,48.69,2309.05,2309.05
2017-01-01 13:00:00,67750.0,65870.0,46.91,2030.14,2030.14
2017-01-01 14:00:00,65200.0,64558.0,46.51,1380.09,1380.09
2017-01-01 15:00:00,64650.0,65023.0,46.52,533.48,533.48
2017-01-01 16:00:00,67150.0,66742.0,51.59,30.38,30.38
2017-01-01 17:00:00,70500.0,69175.0,59.07,0.0,0.0
2017-01-01 18:00:00,73250.0,70434.0,62.1,0.0,0.0
2017-01-01 19:00:00,72600.0,69171.0,56.26,0.0,0.0
2017-01-01 20:00:00,70550.0,68694.0,55.0,0.0,0.0
2017-01-01 21:00:00,69950.0,68900.0,56.02,0.0,0.0
2017-01-01 22:00:00,72700.0,69063.0,52.0,0.0,0.0
2017-01-01 23:00:00,71300.0,67873.0,54.99,0.0,0.0
2017-01-02 00:00:00,68550.0,66568.0,50.18,0.0,0.0
2017-01-02 01:00:00,67600.0,65962.0,49.11,0.0,0.0
2017-01-02 02:00:00,65100.0,65838.0,45.78,0.0,0.0
2017-01-02 03:00:00,64150.0,65653.0,44.99,0.0,0.0
2017-01-02 04:00:00,65950.0,65989.0,46.97,0.0,0.0
2017-01-02 05:00:00,69050.0,67471.0,52.0,0.0,0.0
2017-01-02 06:00:00,73100.0,70379.0,59.07,0.0,0.0
2017-01-02 07:00:00,77600.0,72051.0,64.98,0.0,0.0
2017-01-02 08:00:00,79450.0,73119.0,65.02,119.39,119.39
2017-01-02 09:00:00,80950.0,74464.0,68.49,693.14,693.14
2017-01-02 10:00:00,81650.0,75072.0,65.99,1355.31,1355.31
2017-01-02 11:00:00,82650.0,75432.0,65.75,1802.69,1802.69
2017-01-02 12:00:00,82350.0,75022.0,64.98,1867.11,1867.11
2017-01-02 13:00:00,80300.0,73887.0,61.19,1670.94,1670.94
2017-01-02 14:00:00,77000.0,73225.0,59.71,1163.63,1163.63
2017-01-02 15:00:00,76050.0,73551.0,60.96,475.55,475.55
2017-01-02 16:00:00,78400.0,75289.0,73.55,31.2,31.2
2017-01-02 17:00:00,83550.0,79030.0,77.42,0.0,0.0
2017-01-02 18:00:00,85300.0,78919.0,75.0,0.0,0.0
2017-01-02 19:00:00,81650.0,75661.0,70.11,0.0,0.0
2017-01-02 20:00:00,77550.0,73915.0,61.21,0.0,0.0
2017-01-02 21:00:00,75550.0,73785.0,60.1,0.0,0.0
2017-01-02 22:00:00,78500.0,72632.0,58.78,0.0,0.0
2017-01-02 23:00:00,75200.0,71574.0,54.68,0.0,0.0
2017-01-03 00:00:00,72850.0,70291.0,52.74,0.0,0.0
2017-01-03 01:00:00,72100.0,69366.0,49.25,0.0,0.0
2017-01-03 02:00:00,69550.0,68511.0,45.0,0.0,0.0
2017-01-03 03:00:00,68350.0,68294.0,45.18,0.0,0.0
2017-01-03 04:00:00,69950.0,69183.0,49.25,0.0,0.0
2017-01-03 05:00:00,74700.0,71650.0,57.65,0.0,0.0
2017-01-03 06:00:00,81650.0,75582.0,70.51,0.0,0.0
2017-01-03 07:00:00,85950.0,77784.0,74.04,0.0,0.0
2017-01-03 08:00:00,86950.0,78982.0,75.32,145.66,145.66
2017-01-03 09:00:00,87700.0,79557.0,74.65,877.7,877.7
2017-01-03 10:00:00,87600.0,79845.0,73.31,1737.32,1737.32
2017-01-03 11:00:00,87350.0,79398.0,72.71,2324.97,2324.97
2017-01-03 12:00:00,86600.0,78198.0,71.69,2495.16,2495.16
2017-01-03 13:00:00,84550.0,77000.0,70.51,2246.85,2246.85
2017-01-03 14:00:00,82000.0,75943.0,69.94,1571.3,1571.3
2017-01-03 15:00:00,81100.0,75486.0,71.11,634.93,634.93
2017-01-03 16:00:00,84050.0,78228.0,81.32,39.83,39.83
2017-01-03 17:00:00,88650.0,81352.0,137.21,0.0,0.0
2017-01-03 18:00:00,89750.0,81346.0,90.17,0.0,0.0
2017-01-03 19:00:00,86100.0,77967.0,74.94,0.0,0.0
2017-01-03 20:00:00,81850.0,76556.0,71.59,0.0,0.0
2017-01-03 21:00:00,79350.0,76016.0,68.73,0.0,0.0
2017-01-03 22:00:00,81550.0,75775.0,67.42,0.0,0.0
2017-01-03 23:00:00,78050.0,73970.0,62.69,0.0,0.0
2017-01-04 00:00:00,74900.0,72451.0,56.04,0.0,0.0
2017-01-04 01:00:00,74500.0,71911.0,54.1,0.0,0.0
2017-01-04 02:00:00,71500.0,71498.0,52.0,0.0,0.0
2017-01-04 03:00:00,70000.0,71627.0,51.36,0.0,0.0
2017-01-04 04:00:00,71450.0,71951.0,53.02,0.0,0.0
2017-01-04 05:00:00,75350.0,75095.0,62.4,0.0,0.0
2017-01-04 06:00:00,81050.0,78000.0,72.32,0.0,0.0
2017-01-04 07:00:00,85400.0,80051.0,73.01,0.0,0.0
2017-01-04 08:00:00,86000.0,80235.0,73.0,144.93,144.93
2017-01-04 09:00:00,86600.0,80797.0,72.85,873.95,873.95
2017-01-04 10:00:00,86150.0,81034.0,72.51,1689.31,1689.31
2017-01-04 11:00:00,85750.0,79967.0,71.72,2186.54,2186.54
2017-01-04 12:00:00,84900.0,78709.0,71.59,2329.27,2329.27
2017-01-04 13:00:00,82850.0,77739.0,69.0,2073.5,2073.5
2017-01-04 14:00:00,80550.0,77552.0,67.13,1436.43,1436.43
2017-01-04 15:00:00,79700.0,77498.0,68.26,587.23,587.23
2017-01-04 16:00:00,82000.0,79848.0,72.15,39.94,39.94
2017-01-04 17:00:00,86700.0,82457.0,76.8,0.0,0.0
2017-01-04 18:00:00,87650.0,81620.0,76.16,0.0,0.0
2017-01-04 19:00:00,84000.0,78717.0,72.48,0.0,0.0
2017-01-04 20:00:00,79900.0,76783.0,66.16,0.0,0.0
2017-01-04 21:00:00,77400.0,76418.0,64.98,0.0,0.0
2017-01-04 22:00:00,79750.0,76203.0,61.95,0.0,0.0
2017-01-04 23:00:00,76950.0,72532.0,51.22,0.0,0.0
2017-01-05 00:00:00,73700.0,71280.0,48.41,0.0,0.0
2017-01-05 01:00:00,73300.0,71145.0,50.0,0.0,0.0
2017-01-05 02:00:00,70350.0,70659.0,47.46,0.0,0.0
2017-01-05 03:00:00,68650.0,70381.0,42.34,0.0,0.0
2017-01-05 04:00:00,70050.0,70668.0,45.18,0.0,0.0
2017-01-05 05:00:00,74600.0,73054.0,54.09,0.0,0.0
2017-01-05 06:00:00,81300.0,77446.0,66.21,0.0,0.0
2017-01-05 07:00:00,85550.0,79797.0,69.7,0.0,0.0
2017-01-05 08:00:00,86100.0,79640.0,72.6,146.93,146.93
2017-01-05 09:00:00,86750.0,80016.0,73.03,834.51,834.51
2017-01-05 10:00:00,86450.0,80356.0,72.6,1605.95,1605.95
2017-01-05 11:00:00,86250.0,80303.0,72.54,2070.81,2070.81
2017-01-05 12:00:00,85550.0,79329.0,71.51,2250.64,2250.64
2017-01-05 13:00:00,83600.0,77601.0,71.1,2034.9,2034.9
2017-01-05 14:00:00,81200.0,76717.0,70.51,1493.11,1493.11
2017-01-05 15:00:00,80350.0,76638.0,69.7,616.75,616.75
2017-01-05 16:00:00,83050.0,79723.0,74.31,42.59,42.59
2017-01-05 17:00:00,87800.0,82319.0,96.93,0.0,0.0
2017-01-05 18:00:00,89200.0,82369.0,89.53,0.0,0.0
2017-01-05 19:00:00,85150.0,78992.0,73.69,0.0,0.0
2017-01-05 20:00:00,81100.0,77717.0,71.68,0.0,0.0
2017-01-05 21:00:00,79250.0,76328.0,66.76,0.0,0.0
2017-01-05 22:00:00,81300.0,76960.0,69.2,0.0,0.0
2017-01-05 23:00:00,77100.0,73225.0,59.58,0.0,0.0
2017-01-06 00:00:00,74650.0,71104.0,53.98,0.0,0.0
2017-01-06 01:00:00,74250.0,70018.0,52.11,0.0,0.0
2017-01-06 02:00:00,71700.0,69502.0,48.14,0.0,0.0
2017-01-06 03:00:00,70550.0,69052.0,46.74,0.0,0.0
2017-01-06 04:00:00,72250.0,69844.0,48.41,0.0,0.0
2017-01-06 05:00:00,77000.0,73565.0,53.29,0.0,0.0
2017-01-06 06:00:00,83750.0,78614.0,73.28,0.0,0.0
2017-01-06 07:00:00,87900.0,81831.0,86.03,0.0,0.0
2017-01-06 08:00:00,88450.0,81199.0,76.14,168.66,168.66
2017-01-06 09:00:00,88300.0,80705.0,72.86,977.83,977.83
2017-01-06 10:00:00,87700.0,81137.0,75.08,1914.04,1914.04
2017-01-06 11:00:00,86750.0,80568.0,84.9,2538.83,2538.83
2017-01-06 12:00:00,85750.0,78344.0,70.99,2690.44,2690.44
2017-01-06 13:00:00,82700.0,76822.0,68.53,2410.96,2410.96
2017-01-06 14:00:00,79900.0,75588.0,65.62,1679.91,1679.91
2017-01-06 15:00:00,79200.0,75282.0,66.21,688.59,688.59
2017-01-06 16:00:00,82250.0,77954.0,71.01,47.91,47.91
2017-01-06 17:00:00,87900.0,82875.0,169.32,0.0,0.0
2017-01-06 18:00:00,89250.0,82772.0,107.85,0.0,0.0
2017-01-06 19:00:00,85800.0,80257.0,85.17,0.0,0.0
2017-01-06 20:00:00,81950.0,76894.0,78.07,0.0,0.0
2017-01-06 21:00:00,80250.0,77247.0,78.57,0.0,0.0
2017-01-06 22:00:00,83150.0,77445.0,106.13,0.0,0.0
2017-01-06 23:00:00,81300.0,73315.0,66.0,0.0,0.0
2017-01-07 00:00:00,78800.0,71444.0,60.0,0.0,0.0
2017-01-07 01:00:00,78450.0,69643.0,55.95,0.0,0.0
2017-01-07 02:00:00,75400.0,67660.0,52.0,0.0,0.0
2017-01-07 03:00:00,73350.0,66619.0,50.78,0.0,0.0
2017-01-07 04:00:00,73450.0,67340.0,50.74,0.0,0.0
2017-01-07 05:00:00,74800.0,69401.0,54.08,0.0,0.0
2017-01-07 06:00:00,77000.0,70345.0,56.28,0.0,0.0
2017-01-07 07:00:00,79900.0,72095.0,61.28,0.0,0.0
2017-01-07 08:00:00,82350.0,74562.0,67.2,174.69,174.69
2017-01-07 09:00:00,83950.0,75628.0,73.48,990.96,990.96
2017-01-07 10:00:00,83300.0,76156.0,70.69,1890.16,1890.16
2017-01-07 11:00:00,83350.0,75969.0,70.69,2451.01,2451.01
2017-01-07 12:00:00,82500.0,75005.0,63.73,2574.04,2574.04
2017-01-07 13:00:00,79400.0,72219.0,55.09,2262.19,2262.19
2017-01-07 14:00:00,76550.0,70055.0,53.26,1569.44,1569.44
2017-01-07 15:00:00,75000.0,70913.0,59.08,633.47,633.47
2017-01-07 16:00:00,76650.0,72876.0,69.99,44.75,44.75
2017-01-07 17:00:00,82100.0,75500.0,76.52,0.0,0.0
2017-01-07 18:00:00,83850.0,75554.0,78.28,0.0,0.0
2017-01-07 19:00:00,81300.0,73375.0,68.23,0.0,0.0
2017-01-07 20:00:00,78150.0,71043.0,60.0,0.0,0.0
2017-01-07 21:00:00,77050.0,70815.0,61.19,0.0,0.0
2017-01-07 22:00:00,80200.0,71494.0,66.09,0.0,0.0
2017-01-07 23:00:00,77250.0,72485.0,69.2,0.0,0.0
2017-01-08 00:00:00,74200.0,69649.0,61.07,0.0,0.0
2017-01-08 01:00:00,73100.0,66624.0,55.47,0.0,0.0
2017-01-08 02:00:00,70150.0,64842.0,50.22,0.0,0.0
2017-01-08 03:00:00,67650.0,64733.0,47.99,0.0,0.0
2017-01-08 04:00:00,66750.0,64579.0,48.0,0.0,0.0
2017-01-08 05:00:00,67250.0,65056.0,47.15,0.0,0.0
2017-01-08 06:00:00,68450.0,65619.0,50.13,0.0,0.0
2017-01-08 07:00:00,70250.0,65866.0,51.3,0.0,0.0
2017-01-08 08:00:00,72550.0,66823.0,54.0,140.09,140.09
2017-01-08 09:00:00,74850.0,69245.0,58.07,735.1,735.1
2017-01-08 10:00:00,75650.0,70730.0,61.28,1344.72,1344.72
2017-01-08 11:00:00,75750.0,71299.0,67.1,1698.47,1698.47
2017-01-08 12:00:00,75700.0,70019.0,64.6,1776.86,1776.86
2017-01-08 13:00:00,71650.0,66775.0,54.74,1604.1,1604.1
2017-01-08 14:00:00,68650.0,65377.0,53.0,1148.21,1148.21
2017-01-08 15:00:00,67550.0,65578.0,54.08,506.04,506.04
2017-01-08 16:00:00,69150.0,68261.0,60.95,35.4,35.4
2017-01-08 17:00:00,74650.0,71784.0,70.51,0.0,0.0
2017-01-08 18:00:00,77450.0,72267.0,75.52,0.0,0.0
2017-01-08 19:00:00,76300.0,71709.0,73.2,0.0,0.0
2017-01-08 20:00:00,73600.0,70211.0,68.4,0.0,0.0
2017-01-08 21:00:00,72100.0,70245.0,71.21,0.0,0.0
2017-01-08 22:00:00,75400.0,70156.0,65.88,0.0,0.0
2017-01-08 23:00:00,72500.0,69433.0,58.0,0.0,0.0
2017-01-09 00:00:00,69650.0,68328.0,52.9,0.0,0.0
2017-01-09 01:00:00,69250.0,66693.0,50.04,0.0,0.0
2017-01-09 02:00:00,66750.0,66007.0,45.75,0.0,0.0
2017-01-09 03:00:00,65300.0,66244.0,45.02,0.0,0.0
2017-01-09 04:00:00,67550.0,67741.0,52.24,0.0,0.0
2017-01-09 05:00:00,73050.0,72543.0,65.75,0.0,0.0
2017-01-09 06:00:00,80300.0,76419.0,78.01,0.0,0.0
2017-01-09 07:00:00,84100.0,79740.0,89.78,0.0,0.0
2017-01-09 08:00:00,84500.0,81243.0,80.0,162.43,162.43
2017-01-09 09:00:00,85000.0,81675.0,80.0,818.8,818.8
2017-01-09 10:00:00,85350.0,81738.0,80.0,1467.85,1467.85
2017-01-09 11:00:00,85300.0,81509.0,80.0,1857.73,1857.73
2017-01-09 12:00:00,84750.0,80802.0,79.89,1953.2,1953.2
2017-01-09 13:00:00,82900.0,80073.0,78.7,1781.71,1781.71
2017-01-09 14:00:00,80150.0,78862.0,77.0,1273.51,1273.51
2017-01-09 15:00:00,78600.0,79117.0,75.75,547.72,547.72
2017-01-09 16:00:00,80050.0,80774.0,77.51,41.56,41.56
2017-01-09 17:00:00,84700.0,84029.0,83.87,0.0,0.0
2017-01-09 18:00:00,86250.0,83731.0,80.1,0.0,0.0
2017-01-09 19:00:00,81800.0,81777.0,77.07,0.0,0.0
2017-01-09 20:00:00,77100.0,79203.0,66.2,0.0,0.0
2017-01-09 21:00:00,74650.0,78977.0,66.6,0.0,0.0
2017-01-09 22:00:00,77700.0,78376.0,65.82,0.0,0.0
2017-01-09 23:00:00,72350.0,75185.0,59.99,0.0,0.0
2017-01-10 00:00:00,69300.0,72405.0,55.8,0.0,0.0
2017-01-10 01:00:00,68400.0,71210.0,52.98,0.0,0.0
2017-01-10 02:00:00,65650.0,69880.0,50.0,0.0,0.0
2017-01-10 03:00:00,64100.0,69213.0,49.19,0.0,0.0
2017-01-10 04:00:00,65850.0,70215.0,52.07,0.0,0.0
2017-01-10 05:00:00,70900.0,73978.0,63.55,0.0,0.0
2017-01-10 06:00:00,78200.0,78339.0,80.4,0.0,0.0
2017-01-10 07:00:00,81650.0,80959.0,77.9,0.0,0.0
2017-01-10 08:00:00,81400.0,80491.0,82.73,107.23,107.23
2017-01-10 09:00:00,81400.0,80688.0,84.59,553.55,553.55
2017-01-10 10:00:00,81550.0,80805.0,84.09,1071.42,1071.42
2017-01-10 11:00:00,81050.0,80495.0,82.06,1355.34,1355.34
2017-01-10 12:00:00,80450.0,80114.0,80.0,1500.43,1500.43
2017-01-10 13:00:00,78400.0,78451.0,77.79,1336.65,1336.65
2017-01-10 14:00:00,75600.0,77676.0,75.69,972.18,972.18
2017-01-10 15:00:00,74700.0,77804.0,75.85,424.4,424.4
2017-01-10 16:00:00,76200.0,80894.0,88.38,31.86,31.86
2017-01-10 17:00:00,80750.0,83070.0,103.3,0.0,0.0
2017-01-10 18:00:00,82900.0,81866.0,88.26,0.0,0.0
2017-01-10 19:00:00,78700.0,78357.0,79.67,0.0,0.0
2017-01-10 20:00:00,73950.0,75400.0,70.49,0.0,0.0
2017-01-10 21:00:00,71100.0,74730.0,68.39,0.0,0.0
2017-01-10 22:00:00,74350.0,73674.0,70.21,0.0,0.0
2017-01-10 23:00:00,71800.0,70705.0,66.76,0.0,0.0
2017-01-11 00:00:00,68850.0,68484.0,64.79,0.0,0.0
2017-01-11 01:00:00,68400.0,67749.0,62.05,0.0,0.0
2017-01-11 02:00:00,65300.0,66445.0,53.34,0.0,0.0
2017-01-11 03:00:00,63700.0,66454.0,50.62,0.0,0.0
2017-01-11 04:00:00,65300.0,68157.0,58.3,0.0,0.0
2017-01-11 05:00:00,69750.0,72290.0,75.8,0.0,0.0
2017-01-11 06:00:00,76300.0,77128.0,90.7,0.0,0.0
2017-01-11 07:00:00,80550.0,79844.0,96.88,0.0,0.0
2017-01-11 08:00:00,80650.0,81103.0,93.1,155.95,155.95
2017-01-11 09:00:00,80550.0,81037.0,82.57,740.16,740.16
2017-01-11 10:00:00,80150.0,80904.0,81.61,1293.32,1293.32
2017-01-11 11:00:00,80000.0,80930.0,79.98,1559.94,1559.94
2017-01-11 12:00:00,79650.0,80602.0,79.56,1674.64,1674.64
2017-01-11 13:00:00,77600.0,79848.0,79.82,1486.69,1486.69
2017-01-11 14:00:00,75050.0,79224.0,78.87,1030.38,1030.38
2017-01-11 15:00:00,73700.0,78828.0,79.56,462.34,462.34
2017-01-11 16:00:00,75550.0,79789.0,83.65,38.78,38.78
2017-01-11 17:00:00,79600.0,82420.0,95.76,0.0,0.0
2017-01-11 18:00:00,80700.0,81289.0,88.44,0.0,0.0
2017-01-11 19:00:00,76900.0,78707.0,85.0,0.0,0.0
2017-01-11 20:00:00,72700.0,76590.0,77.6,0.0,0.0
2017-01-11 21:00:00,70400.0,76426.0,77.95,0.0,0.0
2017-01-11 22:00:00,73050.0,76568.0,77.51,0.0,0.0
2017-01-11 23:00:00,69950.0,74902.0,67.19,0.0,0.0
2017-01-12 00:00:00,66800.0,72563.0,60.37,0.0,0.0
2017-01-12 01:00:00,66050.0,71594.0,60.71,0.0,0.0
2017-01-12 02:00:00,62850.0,69776.0,51.37,0.0,0.0
2017-01-12 03:00:00,61300.0,69578.0,48.46,0.0,0.0
2017-01-12 04:00:00,62950.0,70906.0,60.01,0.0,0.0
2017-01-12 05:00:00,67450.0,74722.0,73.69,0.0,0.0
2017-01-12 06:00:00,74800.0,78651.0,82.87,0.0,0.0
2017-01-12 07:00:00,78300.0,80809.0,87.0,0.0,0.0
2017-01-12 08:00:00,78100.0,81068.0,88.01,155.03,155.03
2017-01-12 09:00:00,78050.0,81536.0,86.71,727.22,727.22
2017-01-12 10:00:00,77950.0,81351.0,86.4,1305.66,1305.66
2017-01-12 11:00:00,77750.0,81237.0,82.94,1602.97,1602.97
2017-01-12 12:00:00,77550.0,80503.0,81.19,1625.54,1625.54
2017-01-12 13:00:00,76400.0,80113.0,79.69,1398.82,1398.82
2017-01-12 14:00:00,74250.0,79606.0,76.98,1003.26,1003.26
2017-01-12 15:00:00,73700.0,79629.0,77.15,413.18,413.18
2017-01-12 16:00:00,75250.0,80873.0,79.97,34.22,34.22
2017-01-12 17:00:00,79850.0,83892.0,89.85,0.0,0.0
2017-01-12 18:00:00,81250.0,83378.0,81.28,0.0,0.0
2017-01-12 19:00:00,77250.0,81255.0,78.33,0.0,0.0
2017-01-12 20:00:00,72850.0,79467.0,70.04,0.0,0.0
2017-01-12 21:00:00,70700.0,78979.0,69.21,0.0,0.0
2017-01-12 22:00:00,73300.0,77572.0,64.28,0.0,0.0
2017-01-12 23:00:00,70050.0,73682.0,59.2,0.0,0.0
2017-01-13 00:00:00,67000.0,71279.0,53.2,0.0,0.0
2017-01-13 01:00:00,66100.0,70342.0,50.16,0.0,0.0
2017-01-13 02:00:00,63200.0,69225.0,46.34,0.0,0.0
2017-01-13 03:00:00,62000.0,69301.0,43.66,0.0,0.0
2017-01-13 04:00:00,63800.0,69719.0,48.52,0.0,0.0
2017-01-13 05:00:00,69050.0,72776.0,61.69,0.0,0.0
2017-01-13 06:00:00,76700.0,77780.0,99.0,0.0,0.0
2017-01-13 07:00:00,80650.0,80025.0,87.45,0.0,0.0
2017-01-13 08:00:00,80450.0,80898.0,96.8,181.5,181.5
2017-01-13 09:00:00,79800.0,81127.0,104.48,934.09,934.09
2017-01-13 10:00:00,79150.0,81026.0,99.82,1721.01,1721.01
2017-01-13 11:00:00,78500.0,80414.0,96.48,2193.6,2193.6
2017-01-13 12:00:00,78200.0,79543.0,89.9,2291.51,2291.51
2017-01-13 13:00:00,76550.0,78561.0,80.73,2064.53,2064.53
2017-01-13 14:00:00,74150.0,77449.0,72.97,1496.98,1496.98
2017-01-13 15:00:00,73550.0,77272.0,75.59,660.38,660.38
2017-01-13 16:00:00,76150.0,79353.0,105.44,60.2,60.2
2017-01-13 17:00:00,81150.0,82372.0,105.82,0.0,0.0
2017-01-13 18:00:00,82100.0,81414.0,96.02,0.0,0.0
2017-01-13 19:00:00,78450.0,78406.0,85.0,0.0,0.0
2017-01-13 20:00:00,74450.0,76596.0,81.19,0.0,0.0
2017-01-13 21:00:00,72400.0,75380.0,81.19,0.0,0.0
2017-01-13 22:00:00,75500.0,74596.0,81.08,0.0,0.0
2017-01-13 23:00:00,72550.0,72651.0,75.0,0.0,0.0
2017-01-14 00:00:00,69200.0,70454.0,65.13,0.0,0.0
2017-01-14 01:00:00,67800.0,69619.0,59.71,0.0,0.0
2017-01-14 02:00:00,64850.0,69113.0,55.25,0.0,0.0
2017-01-14 03:00:00,63000.0,68494.0,50.01,0.0,0.0
2017-01-14 04:00:00,63200.0,68336.0,52.93,0.0,0.0
2017-01-14 05:00:00,65150.0,68671.0,55.99,0.0,0.0
2017-01-14 06:00:00,67300.0,69977.0,61.25,0.0,0.0
2017-01-14 07:00:00,70250.0,71684.0,70.06,0.0,0.0
2017-01-14 08:00:00,72550.0,73669.0,72.89,185.87,185.87
2017-01-14 09:00:00,73800.0,74116.0,73.49,929.96,929.96
2017-01-14 10:00:00,73850.0,75003.0,69.19,1717.71,1717.71
2017-01-14 11:00:00,74500.0,75283.0,67.94,2173.27,2173.27
2017-01-14 12:00:00,74150.0,75077.0,61.23,2263.95,2263.95
2017-01-14 13:00:00,71400.0,73512.0,59.03,1994.92,1994.92
2017-01-14 14:00:00,69100.0,72829.0,58.41,1418.02,1418.02
2017-01-14 15:00:00,68050.0,72544.0,58.03,613.26,613.26
2017-01-14 16:00:00,69950.0,74736.0,72.89,57.48,57.48
2017-01-14 17:00:00,74850.0,78842.0,85.48,0.0,0.0
2017-01-14 18:00:00,76500.0,78848.0,81.79,0.0,0.0
2017-01-14 19:00:00,73900.0,77357.0,75.93,0.0,0.0
2017-01-14 20:00:00,70850.0,75254.0,69.75,0.0,0.0
2017-01-14 21:00:00,69750.0,75393.0,72.89,0.0,0.0
2017-01-14 22:00:00,73500.0,75525.0,70.31,0.0,0.0
2017-01-14 23:00:00,72600.0,70113.0,64.87,0.0,0.0
2017-01-15 00:00:00,69950.0,68615.0,58.65,0.0,0.0
2017-01-15 01:00:00,68650.0,68033.0,55.08,0.0,0.0
2017-01-15 02:00:00,64900.0,66782.0,51.59,0.0,0.0
2017-01-15 03:00:00,62800.0,66265.0,50.0,0.0,0.0
2017-01-15 04:00:00,62350.0,65906.0,50.0,0.0,0.0
2017-01-15 05:00:00,63150.0,66079.0,51.0,0.0,0.0
2017-01-15 06:00:00,64650.0,66246.0,52.19,0.0,0.0
2017-01-15 07:00:00,66450.0,66618.0,55.19,0.0,0.0
2017-01-15 08:00:00,69050.0,68362.0,63.91,191.26,191.26
2017-01-15 09:00:00,72000.0,69977.0,66.13,851.21,851.21
2017-01-15 10:00:00,73150.0,71193.0,67.37,1558.36,1558.36
2017-01-15 11:00:00,73950.0,71274.0,71.38,1957.23,1957.23
2017-01-15 12:00:00,74100.0,71025.0,65.77,2011.87,2011.87
2017-01-15 13:00:00,70250.0,69436.0,58.53,1790.23,1790.23
2017-01-15 14:00:00,67600.0,68240.0,57.51,1240.77,1240.77
2017-01-15 15:00:00,66550.0,68404.0,57.12,541.13,541.13
2017-01-15 16:00:00,68650.0,71068.0,69.75,48.61,48.61
2017-01-15 17:00:00,73750.0,75507.0,88.0,0.0,0.0
2017-01-15 18:00:00,76400.0,75928.0,82.38,0.0,0.0
2017-01-15 19:00:00,74800.0,75414.0,79.37,0.0,0.0
2017-01-15 20:00:00,72050.0,74527.0,76.55,0.0,0.0
2017-01-15 21:00:00,70550.0,73683.0,75.83,0.0,0.0
2017-01-15 22:00:00,73900.0,72498.0,69.75,0.0,0.0
2017-01-15 23:00:00,71450.0,66851.0,57.29,0.0,0.0
2017-01-16 00:00:00,69000.0,65878.0,51.38,0.0,0.0
2017-01-16 01:00:00,68750.0,65760.0,48.01,0.0,0.0
2017-01-16 02:00:00,65900.0,65448.0,41.89,0.0,0.0
2017-01-16 03:00:00,64550.0,65732.0,40.98,0.0,0.0
2017-01-16 04:00:00,66950.0,67726.0,48.98,0.0,0.0
2017-01-16 05:00:00,72250.0,72112.0,66.83,0.0,0.0
2017-01-16 06:00:00,79550.0,77994.0,100.38,0.0,0.0
2017-01-16 07:00:00,83350.0,81212.0,110.69,0.0,0.0
2017-01-16 08:00:00,84100.0,81738.0,110.8,202.06,202.06
2017-01-16 09:00:00,84700.0,82126.0,108.57,883.84,883.84
2017-01-16 10:00:00,84800.0,82780.0,109.15,1547.22,1547.22
2017-01-16 11:00:00,84750.0,82158.0,106.04,1967.34,1967.34
2017-01-16 12:00:00,84400.0,81390.0,105.59,2108.32,2108.32
2017-01-16 13:00:00,82850.0,80051.0,107.7,1927.6,1927.6
2017-01-16 14:00:00,80250.0,79340.0,108.68,1447.32,1447.32
2017-01-16 15:00:00,79250.0,79436.0,108.43,662.53,662.53
2017-01-16 16:00:00,80900.0,81962.0,120.0,69.0,69.0
2017-01-16 17:00:00,85500.0,84745.0,124.83,0.0,0.0
2017-01-16 18:00:00,87400.0,82633.0,113.84,0.0,0.0
2017-01-16 19:00:00,83400.0,79688.0,97.2,0.0,0.0
2017-01-16 20:00:00,79150.0,76825.0,80.0,0.0,0.0
2017-01-16 21:00:00,76450.0,76392.0,80.0,0.0,0.0
2017-01-16 22:00:00,79950.0,76673.0,80.0,0.0,0.0
2017-01-16 23:00:00,76050.0,75154.0,80.81,0.0,0.0
2017-01-17 00:00:00,73850.0,73813.0,69.61,0.0,0.0
2017-01-17 01:00:00,73400.0,73386.0,72.08,0.0,0.0
2017-01-17 02:00:00,70700.0,72257.0,58.28,0.0,0.0
2017-01-17 03:00:00,69700.0,72503.0,57.76,0.0,0.0
2017-01-17 04:00:00,71400.0,73788.0,69.63,0.0,0.0
2017-01-17 05:00:00,76800.0,78676.0,94.64,0.0,0.0
2017-01-17 06:00:00,84550.0,83823.0,127.06,0.0,0.0
2017-01-17 07:00:00,87850.0,85860.0,135.06,0.0,0.0
2017-01-17 08:00:00,87850.0,87081.0,135.7,251.78,251.78
2017-01-17 09:00:00,87800.0,87429.0,129.33,1169.01,1169.01
