,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2021-01-22,32.37893295288086,29.65098762512207,25.54167366027832,26.45267677307129,31.052093505859375,43.95457458496094,56.2738037109375,59.98466873168945,61.20220184326172,60.91950988769531,57.853302001953125,56.76644515991211,55.36693572998047,53.22704315185547,53.766456604003906,55.17414855957031,60.59260177612305,62.83190155029297,61.72566223144531,57.89698791503906,50.5228385925293,49.1983528137207,43.75513458251953,41.564491271972656
2021-01-23,40.8593864440918,38.640892028808594,35.82648468017578,35.66686248779297,37.70684051513672,42.23096466064453,48.877689361572266,53.215755462646484,54.545204162597656,53.47172927856445,54.39092254638672,53.903724670410156,51.658905029296875,48.85725402832031,48.89457321166992,51.79318618774414,57.13676452636719,59.03643798828125,59.16675567626953,54.24818420410156,48.89446258544922,48.47385787963867,45.209083557128906,41.442848205566406
2021-01-24,41.398582458496094,38.983551025390625,35.946048736572266,35.00120544433594,35.80571746826172,40.15313720703125,47.8284797668457,47.45456314086914,50.483131408691406,50.77375030517578,52.38630676269531,51.571624755859375,48.755306243896484,47.07872772216797,49.52151870727539,51.400245666503906,56.44662094116211,60.63325500488281,61.7835578918457,57.56975555419922,51.86959457397461,51.068748474121094,48.72587585449219,45.16114044189453
2021-01-25,41.83869171142578,40.79827880859375,38.56236267089844,38.819210052490234,44.419700622558594,56.973175048828125,67.83477020263672,71.39510345458984,69.66883087158203,66.49579620361328,65.6485595703125,61.90789794921875,61.09595489501953,60.07438659667969,59.658016204833984,62.299949645996094,67.96981811523438,72.16876220703125,69.62946319580078,62.017852783203125,54.29789352416992,53.291648864746094,48.775611877441406,46.5124397277832
2021-01-26,49.88172912597656,48.59824752807617,44.31772994995117,44.85637664794922,48.9897575378418,59.31237030029297,70.23152923583984,79.37030029296875,77.43115234375,72.55943298339844,70.67945861816406,67.7870101928711,67.03975677490234,65.60494995117188,66.59776306152344,68.03053283691406,76.22413635253906,77.86714172363281,74.9066162109375,67.06133270263672,57.61491394042969,56.68524169921875,52.378448486328125,51.476993560791016
2021-01-27,46.25260925292969,45.055564880371094,42.08977508544922,40.6390380859375,43.646400451660156,52.83624267578125,63.817176818847656,70.85398864746094,71.16578674316406,67.91071319580078,66.70586395263672,63.64200973510742,61.56975555419922,60.30044937133789,60.11616516113281,63.27830505371094,71.57182312011719,74.49702453613281,70.14366149902344,61.44281768798828,54.92131423950195,54.65321350097656,50.31315231323242,48.214759826660156
2021-01-28,43.13528823852539,41.41120910644531,40.092777252197266,40.69611358642578,44.29118347167969,54.351863861083984,66.08097839355469,71.91072082519531,71.93605041503906,67.30743408203125,65.86962890625,62.37901306152344,59.335960388183594,58.69810485839844,59.299503326416016,61.85500717163086,69.92616271972656,70.62142944335938,67.52967834472656,59.943260192871094,52.72844696044922,51.13663864135742,47.495758056640625,45.837711334228516
2021-01-29,39.679840087890625,37.868045806884766,36.16838455200195,36.51715087890625,40.030433654785156,46.182220458984375,56.75593566894531,59.715736389160156,61.35852813720703,57.43470764160156,56.91796112060547,54.480010986328125,52.316986083984375,50.52354431152344,49.55452346801758,52.8139533996582,58.089752197265625,60.49634552001953,57.920223236083984,52.02568054199219,48.88710021972656,47.28506851196289,43.22298812866211,41.199588775634766
2021-01-30,36.352867126464844,33.73112106323242,30.908998489379883,30.835193634033203,32.01951217651367,36.257991790771484,41.507415771484375,43.328758239746094,46.12571334838867,46.52103805541992,46.101009368896484,45.3984375,42.52659606933594,40.92894744873047,41.268096923828125,43.22102355957031,48.57970428466797,51.852970123291016,52.025882720947266,47.089019775390625,43.83174133300781,44.313716888427734,41.8240852355957,38.16151428222656
2021-01-31,37.19519805908203,35.824337005615234,33.18667984008789,32.69279479980469,32.68721008300781,36.772544860839844,42.865352630615234,43.63804244995117,44.3258056640625,44.87008285522461,44.0295524597168,44.0602912902832,43.174110412597656,40.239524841308594,41.67277526855469,44.36700439453125,48.907615661621094,53.787330627441406,54.233070373535156,50.006927490234375,45.544158935546875,45.18533706665039,41.56229782104492,39.632301330566406
2021-02-01,39.36783218383789,38.170249938964844,36.46748733520508,36.61814880371094,41.35203552246094,55.67764663696289,64.94197082519531,67.94387817382812,66.82579803466797,64.21510314941406,59.9429817199707,59.324119567871094,57.46846008300781,55.624481201171875,56.40773010253906,59.33745574951172,64.2195053100586,68.87357330322266,66.53883361816406,60.71143341064453,53.397315979003906,51.0137939453125,44.17707061767578,43.26072692871094
2021-02-02,42.80643844604492,40.516849517822266,39.147579193115234,39.03453063964844,44.127098083496094,54.95561599731445,66.60010528564453,70.56361389160156,70.45207214355469,66.10453796386719,64.20710754394531,60.92684555053711,58.95066452026367,57.81688690185547,57.984901428222656,60.72631072998047,66.40670776367188,70.6835708618164,67.69218444824219,61.35687255859375,53.734413146972656,51.1527099609375,46.770286560058594,45.12994384765625
2021-02-03,36.19007873535156,33.791255950927734,31.842741012573242,32.03916549682617,35.559043884277344,44.330528259277344,51.952720642089844,53.952430725097656,53.64141082763672,52.16288757324219,50.47896957397461,48.30888366699219,46.705162048339844,44.107330322265625,44.578834533691406,46.43067169189453,52.385475158691406,54.15281295776367,53.70744323730469,49.075584411621094,44.741458892822266,43.51524353027344,40.806640625,38.25238800048828
2021-02-04,31.850412368774414,30.075382232666016,27.644798278808594,26.447811126708984,32.18375778198242,43.644989013671875,54.90752410888672,60.213409423828125,60.287071228027344,56.406410217285156,54.79571533203125,54.12444305419922,52.56434631347656,51.71586608886719,50.21812057495117,51.892433166503906,57.47877502441406,59.038028717041016,58.01670455932617,51.934749603271484,48.36882781982422,47.405696868896484,41.731685638427734,38.51830291748047
2021-02-05,41.58693313598633,40.545310974121094,38.547794342041016,38.439571380615234,42.32570266723633,48.40896224975586,54.497596740722656,56.98191452026367,55.9256706237793,54.35349655151367,52.62797546386719,51.79590606689453,48.24794006347656,46.35962677001953,47.320556640625,49.68052291870117,54.26691436767578,58.645172119140625,58.74323654174805,54.63542175292969,49.55834197998047,48.17934036254883,44.447105407714844,41.89115905761719
2021-02-06,41.05406188964844,38.94823455810547,37.05485153198242,36.37538146972656,36.919891357421875,39.458736419677734,43.89734649658203,45.71739196777344,46.74881362915039,46.44739532470703,46.35366439819336,46.527366638183594,42.094364166259766,41.38798522949219,41.452880859375,44.9536018371582,49.79690933227539,53.75021743774414,55.86444854736328,51.98539733886719,48.08595657348633,47.20581817626953,44.607173919677734,42.3798713684082
2021-02-07,25.600357055664062,22.329816818237305,20.01055145263672,18.966691970825195,18.643848419189453,21.35323715209961,25.43316650390625,27.457019805908203,32.123870849609375,32.20195007324219,32.6092529296875,33.855751037597656,30.987987518310547,29.05525779724121,30.094207763671875,32.99337387084961,37.99148178100586,42.114906311035156,45.309974670410156,42.06220626831055,38.89755630493164,39.27277374267578,37.27070999145508,32.922203063964844
2021-02-08,33.18014144897461,31.559511184692383,28.468944549560547,29.880599975585938,33.17185974121094,47.30089569091797,54.04756164550781,57.586219787597656,57.68522644042969,55.31283187866211,54.705169677734375,53.5010871887207,53.26234436035156,51.904052734375,52.42506790161133,54.416038513183594,58.72071838378906,61.966941833496094,59.439353942871094,55.459877014160156,49.783443450927734,48.16640090942383,44.36286163330078,41.57434844970703
2021-02-09,40.95799255371094,38.793067932128906,37.0443229675293,37.75889587402344,43.34835433959961,54.30571746826172,65.32743835449219,70.18474578857422,69.394287109375,67.19367980957031,64.05313110351562,62.255943298339844,61.522586822509766,60.23833465576172,60.45780944824219,63.01179504394531,70.02904510498047,71.25526428222656,69.33604431152344,62.01682662963867,54.220237731933594,51.39176940917969,47.424400329589844,44.20975875854492
2021-02-10,45.9747428894043,44.256103515625,41.54765319824219,41.639259338378906,48.09604263305664,60.11893081665039,74.3516845703125,79.46209716796875,81.66639709472656,76.66303253173828,74.42253875732422,73.6208267211914,70.05296325683594,68.9499740600586,69.71590423583984,71.38929748535156,81.16008758544922,83.62908935546875,78.0573959350586,65.89119720458984,61.258697509765625,56.87580871582031,51.25675582885742,48.21239471435547
2021-02-11,51.46427917480469,52.060508728027344,47.48858642578125,46.23120880126953,51.54507064819336,63.72987747192383,78.74339294433594,90.02064514160156,93.5462875366211,87.16517639160156,83.27154541015625,81.03168487548828,78.3995361328125,73.15465545654297,72.01565551757812,75.81971740722656,85.72549438476562,92.56058502197266,86.89662170410156,73.49343872070312,64.80290985107422,62.013755798339844,58.5073127746582,54.12968444824219
2021-02-12,53.39299774169922,53.317466735839844,51.43085479736328,51.058677673339844,56.23760986328125,64.51815795898438,77.66163635253906,85.54781341552734,85.0657958984375,77.41800689697266,77.99029541015625,72.15129089355469,67.69024658203125,61.590606689453125,64.22264099121094,64.90713500976562,74.64651489257812,80.89031982421875,81.87230682373047,68.26765441894531,60.146484375,58.7247200012207,56.102108001708984,52.187522888183594
2021-02-13,48.544654846191406,47.871734619140625,46.678062438964844,45.25917434692383,47.65926742553711,49.11546325683594,55.71723175048828,57.46916198730469,59.321311950683594,56.13123321533203,55.408782958984375,52.311580657958984,49.25366973876953,46.3932991027832,45.87895202636719,49.89468002319336,56.13756561279297,61.66166687011719,63.2108268737793,56.886756896972656,53.50420379638672,50.41176986694336,49.970176696777344,45.80480194091797
2021-02-14,49.255165100097656,49.36742401123047,46.100067138671875,44.398460388183594,42.88884353637695,42.41603088378906,46.697025299072266,48.589176177978516,51.948951721191406,51.328983306884766,51.450801849365234,52.10237121582031,47.63457107543945,43.882659912109375,45.37946319580078,49.414730072021484,56.09020233154297,61.1973876953125,65.84244537353516,60.26764678955078,55.82197952270508,54.53312683105469,52.28800964355469,49.510986328125
2021-02-15,40.8895149230957,40.144775390625,38.394012451171875,39.70658493041992,44.466670989990234,56.256378173828125,66.54446411132812,68.14703369140625,69.58917236328125,67.80748748779297,62.814998626708984,61.213409423828125,57.71078109741211,54.89591979980469,55.19282150268555,58.06010437011719,64.1075439453125,70.21768951416016,69.58059692382812,63.07177734375,56.003662109375,53.68489074707031,49.944671630859375,48.83888244628906
2021-02-16,40.982322692871094,38.91785430908203,36.890907287597656,37.440067291259766,43.25147247314453,53.187255859375,63.58983612060547,66.25675964355469,68.53211975097656,64.21922302246094,62.183738708496094,59.77088165283203,56.841644287109375,53.17442321777344,54.084632873535156,55.873878479003906,63.20832443237305,68.85126495361328,68.55293273925781,60.11540985107422,53.11267852783203,51.35846710205078,47.10175323486328,45.208797454833984
2021-02-17,38.865238189697266,36.8751335144043,34.99748229980469,34.58869171142578,39.366302490234375,48.677215576171875,59.71686935424805,63.78779602050781,65.8536376953125,62.157493591308594,60.64056396484375,56.979286193847656,54.563228607177734,51.75037384033203,52.46820831298828,56.97102355957031,61.82837677001953,67.88612365722656,68.5225830078125,60.36211395263672,52.81439971923828,52.005741119384766,46.506473541259766,43.79935073852539
2021-02-18,38.237396240234375,37.426971435546875,35.45213317871094,37.03489685058594,43.426639556884766,53.99082565307617,63.98976135253906,66.55147552490234,66.26380157470703,61.79446792602539,59.37550354003906,57.4071044921875,54.10639572143555,52.537742614746094,51.37904357910156,54.161643981933594,60.14439392089844,66.16818237304688,67.06988525390625,59.54418182373047,52.045143127441406,49.72765350341797,45.08851623535156,43.02231979370117
2021-02-19,38.31267166137695,35.782772064208984,35.826255798339844,36.06695556640625,39.39677429199219,46.73548889160156,55.20745849609375,54.87376403808594,54.88092803955078,50.94980239868164,49.83861541748047,47.245933532714844,44.796180725097656,42.424896240234375,43.47960662841797,44.85091018676758,51.184715270996094,56.85268020629883,60.19403076171875,54.63557434082031,50.005592346191406,47.704856872558594,43.880271911621094,40.869476318359375
2021-02-20,32.64942932128906,29.934112548828125,28.97002410888672,24.83890151977539,22.813135147094727,22.853389739990234,27.041418075561523,28.114830017089844,30.881040573120117,29.17909812927246,28.90400505065918,28.921459197998047,21.986316680908203,19.797454833984375,22.377729415893555,28.517175674438477,35.31099319458008,42.40673828125,49.283973693847656,46.02433776855469,41.737152099609375,43.66123962402344,40.58238983154297,35.78449630737305
2021-02-21,21.61626625061035,18.539405822753906,16.358306884765625,15.612669944763184,18.234371185302734,21.835424423217773,27.234874725341797,29.54989242553711,30.23604965209961,28.518573760986328,26.865516662597656,25.94809341430664,23.213581085205078,20.238685607910156,23.178565979003906,26.641582489013672,34.82554244995117,42.63956832885742,46.82145690917969,42.67087936401367,38.55184555053711,40.03873825073242,34.89701461791992,30.73322105407715
2021-02-22,32.321651458740234,30.596403121948242,29.389427185058594,29.834794998168945,36.26553726196289,45.64262390136719,51.13414001464844,51.02363204956055,50.55686569213867,46.163631439208984,43.149696350097656,42.54166793823242,40.29155731201172,38.871604919433594,39.359161376953125,41.65610122680664,47.05403137207031,52.916778564453125,55.932273864746094,51.372840881347656,46.14396286010742,44.31151580810547,40.18151092529297,36.3204231262207
2021-02-23,36.531944274902344,35.47425079345703,35.05451583862305,34.805572509765625,39.36095428466797,45.123985290527344,51.42756652832031,53.45119857788086,52.009552001953125,48.94939041137695,46.257713317871094,44.83757781982422,41.42841339111328,40.145896911621094,41.490779876708984,45.231788635253906,50.47810745239258,55.84336853027344,56.249053955078125,51.840484619140625,45.90452194213867,44.004844665527344,40.324745178222656,37.554630279541016
2021-02-24,30.805389404296875,28.93935775756836,27.731107711791992,27.574247360229492,30.518112182617188,36.41621017456055,40.835243225097656,41.89148712158203,40.623207092285156,37.186981201171875,35.781673431396484,34.17229461669922,31.155712127685547,31.332134246826172,32.23099136352539,37.346370697021484,42.62077713012695,48.182003021240234,50.16405487060547,46.96739959716797,41.63999938964844,40.87873077392578,37.20716094970703,34.079017639160156
2021-02-25,32.95615005493164,31.323246002197266,29.75300407409668,30.505718231201172,34.53068542480469,41.38124465942383,47.210479736328125,48.23472595214844,45.513397216796875,42.13072204589844,39.670616149902344,38.449073791503906,36.284488677978516,35.75978088378906,37.428714752197266,40.3947868347168,45.78001022338867,51.89850997924805,53.18684005737305,49.17893600463867,45.4666862487793,43.7421989440918,38.5749397277832,36.37963104248047
2021-02-26,39.293556213378906,38.177215576171875,37.25206756591797,36.73637008666992,40.13120651245117,48.10907745361328,53.50462341308594,54.94755554199219,52.16110610961914,47.3427734375,44.80137252807617,43.20880889892578,40.994651794433594,39.83823013305664,41.191741943359375,44.08699035644531,49.61936569213867,55.08169174194336,58.030494689941406,53.01438522338867,47.07651138305664,44.793704986572266,41.02790832519531,39.304195404052734
2021-02-27,37.9224967956543,37.11891174316406,35.336360931396484,35.333595275878906,36.44253921508789,38.60626983642578,42.05291748046875,42.10655212402344,41.665767669677734,40.219200134277344,38.699913024902344,37.6644287109375,34.78904342651367,33.2953987121582,34.68888473510742,38.054359436035156,43.78994369506836,48.66213607788086,51.445457458496094,47.744014739990234,44.216217041015625,41.97264862060547,39.48551940917969,36.09502410888672
2021-02-28,40.343788146972656,39.86576843261719,37.34898376464844,36.90085220336914,35.45906448364258,37.7956657409668,38.86665725708008,40.25258255004883,38.783260345458984,36.88766098022461,35.66804122924805,34.62832260131836,31.550722122192383,32.144344329833984,33.70170593261719,37.392574310302734,42.43500518798828,49.239898681640625,54.67687225341797,51.75325012207031,47.77664566040039,45.74415969848633,42.89204406738281,40.526493072509766
2021-03-01,39.77342987060547,39.84046936035156,39.39591598510742,39.53440856933594,43.35429763793945,50.78905487060547,54.00763702392578,52.882667541503906,50.301509857177734,46.79165267944336,43.993011474609375,42.69096374511719,39.76570129394531,37.94752502441406,39.603851318359375,41.7808837890625,48.039894104003906,54.368309020996094,57.50823974609375,54.12616729736328,49.349937438964844,46.252296447753906,44.190181732177734,42.153541564941406
2021-03-02,41.93935012817383,41.555931091308594,40.31296920776367,41.42371368408203,45.65797424316406,53.566871643066406,59.646453857421875,58.423912048339844,55.036075592041016,50.34730529785156,47.60117721557617,44.827728271484375,41.873626708984375,39.961273193359375,41.64353942871094,44.71567153930664,50.86746597290039,57.69755172729492,58.54482650756836,53.63298797607422,49.0140495300293,46.620914459228516,43.17441940307617,42.24446105957031
2021-03-03,46.40178680419922,46.71030807495117,44.64759826660156,44.592857360839844,47.54132080078125,52.53486633300781,59.2633056640625,60.10417938232422,56.641212463378906,52.66636657714844,49.44164276123047,47.44035339355469,44.70692825317383,43.20559310913086,44.26706314086914,48.486148834228516,56.032127380371094,63.39179229736328,63.53905487060547,59.70606231689453,54.370121002197266,50.6609001159668,47.032447814941406,45.36308670043945
2021-03-04,45.840763092041016,46.25579833984375,45.58055877685547,45.92353057861328,49.39403533935547,58.10270309448242,63.92986297607422,62.59160614013672,59.26875686645508,52.734466552734375,49.11996078491211,47.62989044189453,43.60623550415039,43.50057601928711,44.835792541503906,46.908287048339844,55.2130012512207,64.79036712646484,65.80243682861328,60.153297424316406,54.10718536376953,52.38047409057617,48.22393035888672,47.731727600097656
2021-03-05,44.5568733215332,44.29646301269531,42.872257232666016,43.31684494018555,48.15205383300781,56.547401428222656,63.823326110839844,64.6942138671875,61.97271728515625,57.21175765991211,53.34420394897461,50.99689483642578,48.39515686035156,46.05207061767578,46.7574577331543,49.803497314453125,56.24728775024414,62.74991989135742,63.357444763183594,57.410675048828125,51.94783401489258,50.4351692199707,47.01898193359375,46.31288146972656
2021-03-06,49.370933532714844,47.459144592285156,46.115318298339844,45.59291076660156,46.553619384765625,50.278045654296875,52.73365020751953,54.36860656738281,51.928009033203125,47.020633697509766,46.1417350769043,44.89645004272461,39.60151672363281,38.26344680786133,38.67316436767578,41.95564270019531,49.680763244628906,57.813934326171875,61.56527328491211,58.04405212402344,54.94518280029297,53.01310729980469,50.69976043701172,48.64923095703125
2021-03-07,45.54573059082031,45.028892517089844,43.980350494384766,42.1074104309082,41.64964294433594,43.216041564941406,44.614723205566406,45.312313079833984,42.535682678222656,40.46623229980469,39.90233612060547,38.30508804321289,35.12946319580078,33.532169342041016,35.1160774230957,38.13102340698242,44.922611236572266,52.9659538269043,59.51148986816406,57.23288345336914,51.26940155029297,50.95964813232422,48.78446578979492,46.202415466308594
2021-03-08,46.503517150878906,46.3646240234375,45.9430046081543,47.34757995605469,52.18425750732422,63.16722869873047,68.55551147460938,70.0337905883789,66.27595520019531,58.837947845458984,55.73846435546875,52.54770278930664,50.693153381347656,49.925453186035156,49.51228332519531,52.44549560546875,59.26453399658203,69.77515411376953,71.3205337524414,63.47633361816406,56.23164367675781,53.3509521484375,50.36146545410156,49.670166015625
2021-03-09,50.201560974121094,48.868499755859375,46.26249694824219,46.8775749206543,51.50928497314453,60.51383972167969,67.76244354248047,72.16746520996094,70.82691955566406,64.6713638305664,60.89137649536133,58.2491569519043,55.499603271484375,53.67857360839844,53.172142028808594,57.99674606323242,66.45816040039062,75.77786254882812,74.68485260009766,66.40130615234375,59.00012969970703,56.96051025390625,54.038429260253906,52.87715148925781
2021-03-10,51.53523635864258,49.841575622558594,49.05519485473633,49.373809814453125,54.01652145385742,63.02674865722656,72.40508270263672,75.27804565429688,73.28370666503906,67.7812271118164,63.717262268066406,60.63774490356445,57.1566162109375,55.540916442871094,54.136451721191406,58.682891845703125,67.44268035888672,79.72171783447266,77.94290161132812,69.40971374511719,61.94878387451172,58.898963928222656,55.90013122558594,55.207359313964844
